dataset,prob,run,word,Group,label,block,loss,type,acc,acc_log
ESEU,60-40,6,malga,SP-BQ,ES+,4,2.7071502208709717,reco,0.0667266845703125,-2.7071502208709717
ESEU,60-40,6,rerta,SP-BQ,ES+,4,3.2014458179473877,reco,0.04070331156253815,-3.2014458179473877
ESEU,60-40,6,mulmo,SP-BQ,ES-,5,2.822482109069824,reco,0.059458177536726,-2.822482109069824
ESEU,60-40,6,bulmo,SP-BQ,ES-,5,2.7643136978149414,reco,0.06301933526992798,-2.7643136978149414
ESEU,60-40,6,bompu,SP-BQ,ES-,5,2.91637921333313,reco,0.05412932112812996,-2.91637921333313
ESEU,60-40,6,gunfo,SP-BQ,ES-,5,2.6583170890808105,reco,0.07006604224443436,-2.6583170890808105
ESEU,60-40,6,rutno,SP-BQ,ES-,5,2.688279628753662,reco,0.06799782067537308,-2.688279628753662
ESEU,60-40,6,denra,SP-BQ,ES+,5,2.545276641845703,reco,0.07845135033130646,-2.545276641845703
ESEU,60-40,6,rerta,SP-BQ,ES+,5,2.9997692108154297,reco,0.04979856684803963,-2.9997689723968506
ESEU,60-40,6,lenda,SP-BQ,ES+,5,2.563692808151245,reco,0.07701980322599411,-2.563692808151245
ESEU,60-40,6,rimpo,SP-BQ,ES-,5,2.431243658065796,reco,0.08792740851640701,-2.431243658065796
ESEU,60-40,6,respa,SP-BQ,ES+,5,2.4878382682800293,reco,0.08308938890695572,-2.4878382682800293
ESEU,60-40,6,dumle,SP-BQ,ES-,5,2.2457821369171143,reco,0.10584472864866257,-2.2457821369171143
ESEU,60-40,6,bipto,SP-BQ,ES-,5,2.4924330711364746,reco,0.08270849287509918,-2.4924330711364746
ESEU,60-40,6,perto,SP-BQ,ES+,5,2.5235366821289062,reco,0.08017555624246597,-2.5235366821289062
ESEU,60-40,6,ranta,SP-BQ,ES+,5,2.8786468505859375,reco,0.056210774928331375,-2.8786468505859375
ESEU,60-40,6,penra,SP-BQ,ES+,5,2.8139841556549072,reco,0.059965599328279495,-2.8139841556549072
ESEU,60-40,6,derdo,SP-BQ,ES+,5,2.2070744037628174,reco,0.11002206057310104,-2.2070744037628174
ESEU,60-40,6,donte,SP-BQ,ES+,5,2.6805458068847656,reco,0.06852573901414871,-2.6805458068847656
ESEU,60-40,6,mimbo,SP-BQ,ES-,5,2.445460796356201,reco,0.08668617904186249,-2.445460796356201
ESEU,60-40,6,mupto,SP-BQ,ES-,5,2.5246973037719727,reco,0.08008254319429398,-2.5246973037719727
ESEU,60-40,6,tunta,SP-BQ,ES+,5,2.849256992340088,reco,0.05788731202483177,-2.849256992340088
ESEU,60-40,6,malga,SP-BQ,ES+,5,2.4247636795043945,reco,0.0884990245103836,-2.4247636795043945
ESEU,60-40,6,relta,SP-BQ,ES+,5,2.481076955795288,reco,0.08365308493375778,-2.481076955795288
ESEU,60-40,6,larta,SP-BQ,ES+,5,2.3708763122558594,reco,0.09339884668588638,-2.3708763122558594
ESEU,60-40,6,sonto,SP-BQ,ES+,5,2.527930498123169,reco,0.0798240378499031,-2.527930498123169
ESEU,60-40,6,pusta,SP-BQ,ES+,5,2.713890552520752,reco,0.06627845019102097,-2.713890552520752
ESEU,60-40,6,gulbe,SP-BQ,ES-,5,2.824570894241333,reco,0.05933411791920662,-2.824570894241333
ESEU,60-40,6,tista,SP-BQ,ES+,5,3.131514310836792,reco,0.04365164786577225,-3.131514310836792
ESEU,60-40,6,fosta,SP-BQ,ES+,5,2.5744214057922363,reco,0.07619789242744446,-2.5744214057922363
ESEU,60-40,6,ripso,SP-BQ,ES-,5,2.730797290802002,reco,0.06516731530427933,-2.730797290802002
ESEU,60-40,6,nulpa,SP-BQ,ES-,5,2.9030630588531494,reco,0.05485493689775467,-2.9030630588531494
ESEU,60-40,6,londa,SP-BQ,ES+,5,2.6743838787078857,reco,0.06894929707050323,-2.6743838787078857
ESEU,60-40,6,sasta,SP-BQ,ES+,5,2.843322277069092,reco,0.05823187902569771,-2.843322277069092
ESEU,60-40,6,fimbe,SP-BQ,ES-,5,2.620349407196045,reco,0.07277742773294449,-2.620349407196045
ESEU,60-40,6,tadmi,SP-BQ,ES-,5,2.683708906173706,reco,0.06830933690071106,-2.683708906173706
ESEU,60-40,6,ronta,SP-BQ,ES+,5,2.964097023010254,reco,0.051607050001621246,-2.964097023010254
ESEU,60-40,6,sulbe,SP-BQ,ES-,5,2.7449517250061035,reco,0.06425140053033829,-2.7449517250061035
ESEU,60-40,6,terta,SP-BQ,ES+,5,2.8969790935516357,reco,0.055189698934555054,-2.8969788551330566
ESEU,60-40,6,susbe,SP-BQ,ES-,5,2.8424863815307617,reco,0.0582805797457695,-2.8424863815307617
ESEU,60-40,6,dagmo,SP-BQ,ES-,5,2.5542967319488525,reco,0.07774689793586731,-2.5542967319488525
ESEU,60-40,6,sumne,SP-BQ,ES-,5,2.4018211364746094,reco,0.0905529037117958,-2.4018211364746094
ESEU,60-40,6,dutno,SP-BQ,ES-,5,2.3993165493011475,reco,0.09077996760606766,-2.3993165493011475
ESEU,60-40,6,rulgo,SP-BQ,ES-,5,2.911674976348877,reco,0.05438455939292908,-2.911674976348877
ESEU,60-40,6,gurfo,SP-BQ,ES-,5,2.9234681129455566,reco,0.053746968507766724,-2.9234681129455566
ESEU,60-40,6,lesta,SP-BQ,ES+,5,2.4717373847961426,reco,0.0844380334019661,-2.4717373847961426
ESEU,60-40,6,polta,SP-BQ,ES+,5,2.992546558380127,reco,0.05015954375267029,-2.992546558380127
ESEU,60-40,6,rirbo,SP-BQ,ES-,5,2.955024480819702,reco,0.052077386528253555,-2.955024480819702
ESEU,60-40,6,sutno,SP-BQ,ES-,5,3.0551908016204834,reco,0.047113724052906036,-3.0551910400390625
ESEU,60-40,6,talta,SP-BQ,ES+,5,2.974046468734741,reco,0.05109613016247749,-2.974046468734741
ESEU,60-40,6,tadmi,SP-BQ,ES-,0,22.289228439331055,prod,2.0888697082795804e-10,-22.289227819689515
ESEU,60-40,6,rerta,SP-BQ,ES+,0,20.179546356201172,prod,1.7223992217606395e-09,-20.179547621712775
ESEU,60-40,6,donte,SP-BQ,ES+,0,13.782194137573242,prod,1.033877442615197e-06,-13.782194316354424
ESEU,60-40,6,polta,SP-BQ,ES+,0,10.013445854187012,prod,4.479351466713838e-05,-10.013447190916581
ESEU,60-40,6,sasta,SP-BQ,ES+,0,11.18647575378418,prod,1.3860380782309675e-05,-11.186476091108789
ESEU,60-40,6,terta,SP-BQ,ES+,0,11.169832229614258,prod,1.4092999025596434e-05,-11.169832406895864
ESEU,60-40,6,perto,SP-BQ,ES+,0,11.243512153625488,prod,1.3091967921184684e-05,-11.243511651589213
ESEU,60-40,6,ranta,SP-BQ,ES+,0,10.196985244750977,prod,3.7282573885762405e-05,-10.196984528530109
ESEU,60-40,6,rirbo,SP-BQ,ES-,0,17.39883041381836,prod,2.7783311735210987e-08,-17.398830293794948
ESEU,60-40,6,rimpo,SP-BQ,ES-,0,12.877366065979004,prod,2.555236968635492e-06,-12.877365591589584
ESEU,60-40,6,londa,SP-BQ,ES+,0,9.618661880493164,prod,6.647654062017503e-05,-9.618661445170314
ESEU,60-40,6,sonto,SP-BQ,ES+,0,10.75146198272705,prod,2.1414078810935366e-05,-10.751461963888682
ESEU,60-40,6,gulbe,SP-BQ,ES-,0,15.338539123535156,prod,2.180506527313218e-07,-15.338538449168322
ESEU,60-40,6,mupto,SP-BQ,ES-,0,15.458309173583984,prod,1.9343798250631302e-07,-15.458308879692252
ESEU,60-40,6,ripso,SP-BQ,ES-,0,13.808895111083984,prod,1.0066360875256534e-06,-13.80889639233713
ESEU,60-40,6,dutno,SP-BQ,ES-,0,19.95676040649414,prod,2.152235360482324e-09,-19.956758832373275
ESEU,60-40,6,rulgo,SP-BQ,ES-,0,17.457006454467773,prod,2.621307340183886e-08,-17.45700756582787
ESEU,60-40,6,bipto,SP-BQ,ES-,0,14.479315757751465,prod,5.148884425054223e-07,-14.479315576241742
ESEU,60-40,6,mimbo,SP-BQ,ES-,0,13.03127384185791,prod,2.190735655578263e-06,-13.03127315475378
ESEU,60-40,6,denra,SP-BQ,ES+,0,13.446386337280273,prod,1.4464670672410994e-06,-13.446386479992233
ESEU,60-40,6,mulmo,SP-BQ,ES-,0,13.865632057189941,prod,9.511146410180371e-07,-13.86563123380299
ESEU,60-40,6,penra,SP-BQ,ES+,0,15.66390323638916,prod,1.5749008838124542e-07,-15.663903311573684
ESEU,60-40,6,bulmo,SP-BQ,ES-,0,12.76914119720459,prod,2.8472936919950663e-06,-12.769141596578205
ESEU,60-40,6,respa,SP-BQ,ES+,0,9.073052406311035,prod,0.00011471585405021853,-9.073052321495634
ESEU,60-40,6,lenda,SP-BQ,ES+,0,11.120697021484375,prod,1.4802761190364532e-05,-11.120696827679126
ESEU,60-40,6,ronta,SP-BQ,ES+,0,6.929501056671143,prod,0.0009784894484185234,-6.929500554611401
ESEU,60-40,6,sulbe,SP-BQ,ES-,0,13.460171699523926,prod,1.4266646175674046e-06,-13.460171273324239
ESEU,60-40,6,dumle,SP-BQ,ES-,0,17.145959854125977,prod,3.577700207741874e-08,-17.145960550039195
ESEU,60-40,6,tista,SP-BQ,ES+,0,12.689413070678711,prod,3.083597658538051e-06,-12.689413571688986
ESEU,60-40,6,pusta,SP-BQ,ES+,0,9.58745288848877,prod,6.858389264055201e-05,-9.587452851960677
ESEU,60-40,6,talta,SP-BQ,ES+,0,9.150616645812988,prod,0.00010615433505406416,-9.150616531703403
ESEU,60-40,6,bompu,SP-BQ,ES-,0,16.451932907104492,prod,7.161706857020464e-08,-16.45193240353766
ESEU,60-40,6,gurfo,SP-BQ,ES-,0,15.267001152038574,prod,2.3422083883295318e-07,-15.26700141094974
ESEU,60-40,6,fosta,SP-BQ,ES+,0,10.54196548461914,prod,2.640479254478134e-05,-10.541965028500458
ESEU,60-40,6,dagmo,SP-BQ,ES-,0,13.7786283493042,prod,1.0375701351369498e-06,-13.778628986994343
ESEU,60-40,6,lesta,SP-BQ,ES+,0,9.689370155334473,prod,6.193837979501619e-05,-9.689370541413641
ESEU,60-40,6,sutno,SP-BQ,ES-,0,13.543543815612793,prod,1.3125428165248725e-06,-13.543544220898534
ESEU,60-40,6,sumne,SP-BQ,ES-,0,11.286253929138184,prod,1.2544171921376024e-05,-11.286254388983302
ESEU,60-40,6,rutno,SP-BQ,ES-,0,11.661947250366211,prod,8.615505483074355e-06,-11.66194701494371
ESEU,60-40,6,tunta,SP-BQ,ES+,0,8.394051551818848,prod,0.00022620880623178333,-8.39405206386506
ESEU,60-40,6,fimbe,SP-BQ,ES-,0,13.196526527404785,prod,1.8570414238061579e-06,-13.196525969000195
ESEU,60-40,6,gunfo,SP-BQ,ES-,0,12.375226020812988,prod,4.221893877043427e-06,-12.375226744561436
ESEU,60-40,6,larta,SP-BQ,ES+,0,10.522652626037598,prod,2.691967873425099e-05,-10.522652987350675
ESEU,60-40,6,derdo,SP-BQ,ES+,0,13.234304428100586,prod,1.78819367600492e-06,-13.234304567165864
ESEU,60-40,6,relta,SP-BQ,ES+,0,8.068270683288574,prod,0.0003133245629441881,-8.068270962363734
ESEU,60-40,6,malga,SP-BQ,ES+,0,13.178627967834473,prod,1.890580565341789e-06,-13.178626598632531
ESEU,60-40,6,nulpa,SP-BQ,ES-,0,13.456334114074707,prod,1.4321490164501977e-06,-13.456334433072973
ESEU,60-40,6,susbe,SP-BQ,ES-,0,10.229503631591797,prod,3.608970089485757e-05,-10.229503027100707
ESEU,60-40,6,bulmo,SP-BQ,ES-,1,7.292441368103027,prod,0.0006806642581071099,-7.292441386444234
ESEU,60-40,6,sutno,SP-BQ,ES-,1,9.147056579589844,prod,0.00010653298557628474,-9.1470558970483
ESEU,60-40,6,bompu,SP-BQ,ES-,1,10.395743370056152,prod,3.0562310246853324e-05,-10.395742999440373
ESEU,60-40,6,rirbo,SP-BQ,ES-,1,9.591878890991211,prod,6.828101084261257e-05,-9.591878855774265
ESEU,60-40,6,sulbe,SP-BQ,ES-,1,7.416001796722412,prod,0.0006015491532347502,-7.416002308124747
ESEU,60-40,6,gurfo,SP-BQ,ES-,1,9.814604759216309,prod,5.464769274557018e-05,-9.814603562978247
ESEU,60-40,6,fimbe,SP-BQ,ES-,1,10.153400421142578,prod,3.8943416317561205e-05,-10.153400829008708
ESEU,60-40,6,mupto,SP-BQ,ES-,1,8.561010360717773,prod,0.0001914256728811724,-8.561010955854783
ESEU,60-40,6,dagmo,SP-BQ,ES-,1,9.235539436340332,prod,9.75115711111599e-05,-9.23553950893898
ESEU,60-40,6,fosta,SP-BQ,ES+,1,7.797811508178711,prod,0.0004106327763019892,-7.797811231182976
ESEU,60-40,6,talta,SP-BQ,ES+,1,6.828184604644775,prod,0.0010828218176774404,-6.8281848511128995
ESEU,60-40,6,ranta,SP-BQ,ES+,1,6.827252388000488,prod,0.0010838322033510483,-6.827252181903101
ESEU,60-40,6,rutno,SP-BQ,ES-,1,6.620807647705078,prod,0.0013323542518253327,-6.620807787399831
ESEU,60-40,6,susbe,SP-BQ,ES-,1,6.913068771362305,prod,0.000994700077107576,-6.913069296287485
ESEU,60-40,6,respa,SP-BQ,ES+,1,6.25869607925415,prod,0.0019137389700308912,-6.258696374546081
ESEU,60-40,6,lesta,SP-BQ,ES+,1,6.8449177742004395,prod,0.0010648540880568132,-6.844917495726423
ESEU,60-40,6,gunfo,SP-BQ,ES-,1,7.324639320373535,prod,0.000659097000893308,-7.3246398402219635
ESEU,60-40,6,larta,SP-BQ,ES+,1,7.4513654708862305,prod,0.0005806478075601902,-7.451366168116732
ESEU,60-40,6,sasta,SP-BQ,ES+,1,6.5351338386535645,prod,0.0014515342136645249,-6.5351342035307285
ESEU,60-40,6,relta,SP-BQ,ES+,1,5.224817752838135,prod,0.005381340460471704,-5.224817779621194
ESEU,60-40,6,nulpa,SP-BQ,ES-,1,8.618048667907715,prod,0.0001808127215320053,-8.618048750025737
ESEU,60-40,6,penra,SP-BQ,ES+,1,8.634510040283203,prod,0.00017786082996525826,-8.634509167607298
ESEU,60-40,6,mimbo,SP-BQ,ES-,1,7.951045513153076,prod,0.000352293411788793,-7.951046173363064
ESEU,60-40,6,mulmo,SP-BQ,ES-,1,6.838468551635742,prod,0.001071744149782549,-6.838467911066471
ESEU,60-40,6,rulgo,SP-BQ,ES-,1,9.088696479797363,prod,0.00011293520246884617,-9.088696333204734
ESEU,60-40,6,sonto,SP-BQ,ES+,1,7.917824745178223,prod,0.0003641937620363618,-7.917824518669285
ESEU,60-40,6,ronta,SP-BQ,ES+,1,5.7051005363464355,prod,0.003328941206710656,-5.705100981491238
ESEU,60-40,6,dumle,SP-BQ,ES-,1,11.107028007507324,prod,1.5006497655548572e-05,-11.107027273619579
ESEU,60-40,6,bipto,SP-BQ,ES-,1,9.737555503845215,prod,5.902471853118209e-05,-9.737554243641389
ESEU,60-40,6,rimpo,SP-BQ,ES-,1,8.02415943145752,prod,0.0003274550299046494,-8.024159825585544
ESEU,60-40,6,denra,SP-BQ,ES+,1,9.568283081054688,prod,6.991142058248236e-05,-9.568281537485447
ESEU,60-40,6,terta,SP-BQ,ES+,1,6.311584949493408,prod,0.0018151536751111164,-6.311585145366872
ESEU,60-40,6,lenda,SP-BQ,ES+,1,5.778688430786133,prod,0.0030927703679506217,-5.778688030534306
ESEU,60-40,6,dutno,SP-BQ,ES-,1,6.855522155761719,prod,0.0010536213497271516,-6.855522144142223
ESEU,60-40,6,tunta,SP-BQ,ES+,1,6.807426452636719,prod,0.0011055342661256547,-6.807426562104034
ESEU,60-40,6,sumne,SP-BQ,ES-,1,8.190762519836426,prod,0.0002772022936168102,-8.19076301645184
ESEU,60-40,6,malga,SP-BQ,ES+,1,10.00938606262207,prod,4.4975812926769156e-05,-10.009385703210004
ESEU,60-40,6,tadmi,SP-BQ,ES-,1,10.683206558227539,prod,2.292671662009924e-05,-10.683207662795253
ESEU,60-40,6,rerta,SP-BQ,ES+,1,7.2845940589904785,prod,0.0006860265794364441,-7.284594185454803
ESEU,60-40,6,polta,SP-BQ,ES+,1,6.203466415405273,prod,0.002022408502554271,-6.203466149830368
ESEU,60-40,6,tista,SP-BQ,ES+,1,10.193755149841309,prod,3.7403159332884256e-05,-10.193755382970236
ESEU,60-40,6,gulbe,SP-BQ,ES-,1,7.928512096405029,prod,0.0003603222052377932,-7.928511912251391
ESEU,60-40,6,donte,SP-BQ,ES+,1,8.142464637756348,prod,0.00029091969791041,-8.1424632810725
ESEU,60-40,6,ripso,SP-BQ,ES-,1,9.552865982055664,prod,7.099743200276598e-05,-9.5528668505522
ESEU,60-40,6,derdo,SP-BQ,ES+,1,8.43614673614502,prod,0.00021688424682354002,-8.436146771521738
ESEU,60-40,6,pusta,SP-BQ,ES+,1,7.128965377807617,prod,0.0008015479220627324,-7.128965797230764
ESEU,60-40,6,londa,SP-BQ,ES+,1,5.899763584136963,prod,0.002740092932556879,-5.8997634421657645
ESEU,60-40,6,perto,SP-BQ,ES+,1,9.16632080078125,prod,0.00010450022408664904,-9.16632134219186
ESEU,60-40,6,larta,SP-BQ,ES+,2,5.511666297912598,prod,0.004039370166541037,-5.511666498533679
ESEU,60-40,6,denra,SP-BQ,ES+,2,6.01401948928833,prod,0.002444242265236816,-6.014020116056522
ESEU,60-40,6,sonto,SP-BQ,ES+,2,5.321518421173096,prod,0.004885330870672662,-5.321518263811258
ESEU,60-40,6,susbe,SP-BQ,ES-,2,5.362222671508789,prod,0.004690470397578741,-5.362222403562254
ESEU,60-40,6,dutno,SP-BQ,ES-,2,5.645236492156982,prod,0.0035343121984833894,-5.645236567593354
ESEU,60-40,6,sasta,SP-BQ,ES+,2,5.114898681640625,prod,0.0060065825649533895,-5.114899316963182
ESEU,60-40,6,tunta,SP-BQ,ES+,2,5.956650257110596,prod,0.002588568733871196,-5.956650168422145
ESEU,60-40,6,rirbo,SP-BQ,ES-,2,6.133737564086914,prod,0.002168461111621823,-6.133737528157555
ESEU,60-40,6,rutno,SP-BQ,ES-,2,5.3735127449035645,prod,0.004637810653753663,-5.373512865959809
ESEU,60-40,6,dumle,SP-BQ,ES-,2,8.055819511413574,prod,0.00031725043471019025,-8.05581908112583
ESEU,60-40,6,gulbe,SP-BQ,ES-,2,4.90097188949585,prod,0.007439352572701397,-4.900971453721779
ESEU,60-40,6,sumne,SP-BQ,ES-,2,6.878882884979248,prod,0.00102929339294511,-6.878882738431173
ESEU,60-40,6,talta,SP-BQ,ES+,2,5.722711563110352,prod,0.0032708306564740858,-5.722711302944882
ESEU,60-40,6,gunfo,SP-BQ,ES-,2,6.844170570373535,prod,0.0010656492551214096,-6.844171036347174
ESEU,60-40,6,tista,SP-BQ,ES+,2,8.129312515258789,prod,0.0002947704639118713,-8.12931359292671
ESEU,60-40,6,relta,SP-BQ,ES+,2,5.148037910461426,prod,0.00581079539564706,-5.148037816344352
ESEU,60-40,6,fimbe,SP-BQ,ES-,2,6.956131935119629,prod,0.0009527749653790523,-6.956131815059459
ESEU,60-40,6,bulmo,SP-BQ,ES-,2,5.656905174255371,prod,0.0034933089154090286,-5.656905878645608
ESEU,60-40,6,dagmo,SP-BQ,ES-,2,6.6721110343933105,prod,0.001265724035902955,-6.672110960140799
ESEU,60-40,6,tadmi,SP-BQ,ES-,2,8.177043914794922,prod,0.00028103160356556553,-8.177043426749742
ESEU,60-40,6,ripso,SP-BQ,ES-,2,6.25142765045166,prod,0.001927700067136672,-6.251427661733384
ESEU,60-40,6,pusta,SP-BQ,ES+,2,5.181582927703857,prod,0.00561910509392393,-5.181582863712524
ESEU,60-40,6,bompu,SP-BQ,ES-,2,7.967950344085693,prod,0.000346388298044012,-7.967950163474747
ESEU,60-40,6,ronta,SP-BQ,ES+,2,5.443465709686279,prod,0.004324469166694837,-5.443465882155292
ESEU,60-40,6,rimpo,SP-BQ,ES-,2,5.150379180908203,prod,0.005797207579477614,-5.150378929179105
ESEU,60-40,6,mimbo,SP-BQ,ES-,2,5.924692153930664,prod,0.0026726310033227895,-5.92469189724952
ESEU,60-40,6,lesta,SP-BQ,ES+,2,6.822312355041504,prod,0.0010891993390028376,-6.822312404029674
ESEU,60-40,6,ranta,SP-BQ,ES+,2,5.836666107177734,prod,0.002918556765031495,-5.836666043438825
ESEU,60-40,6,bipto,SP-BQ,ES-,2,7.3045878410339355,prod,0.0006724471188444552,-7.304587083268613
ESEU,60-40,6,rerta,SP-BQ,ES+,2,5.906898498535156,prod,0.002720611926678345,-5.906898450933362
ESEU,60-40,6,perto,SP-BQ,ES+,2,6.071826934814453,prod,0.002306954045814246,-6.071827219445246
ESEU,60-40,6,polta,SP-BQ,ES+,2,5.721182823181152,prod,0.0032758336920928914,-5.721182879819338
ESEU,60-40,6,terta,SP-BQ,ES+,2,5.540853977203369,prod,0.003923173657982228,-5.540854346106311
ESEU,60-40,6,donte,SP-BQ,ES+,2,5.084731101989746,prod,0.006190554574230477,-5.084730604339063
ESEU,60-40,6,sutno,SP-BQ,ES-,2,6.285503387451172,prod,0.0018631186753465057,-6.285503488185667
ESEU,60-40,6,mulmo,SP-BQ,ES-,2,5.621262073516846,prod,0.003620068804129721,-5.621262246659413
ESEU,60-40,6,rulgo,SP-BQ,ES-,2,8.062995910644531,prod,0.0003149816429249367,-8.06299619726555
ESEU,60-40,6,fosta,SP-BQ,ES+,2,6.654923439025879,prod,0.0012876662039046295,-6.65492384334647
ESEU,60-40,6,londa,SP-BQ,ES+,2,5.168302059173584,prod,0.005694230499400865,-5.1683018098425615
ESEU,60-40,6,penra,SP-BQ,ES+,2,7.66030740737915,prod,0.00047116271286248775,-7.660307061053252
ESEU,60-40,6,mupto,SP-BQ,ES-,2,9.079741477966309,prod,0.00011395099631088415,-9.079742058906819
ESEU,60-40,6,gurfo,SP-BQ,ES-,2,8.680834770202637,prod,0.00016980932017838084,-8.680834396439195
ESEU,60-40,6,sulbe,SP-BQ,ES-,2,5.7835259437561035,prod,0.0030778444791262675,-5.783525771441615
ESEU,60-40,6,derdo,SP-BQ,ES+,2,6.427156925201416,prod,0.001617041420402392,-6.427157083129346
ESEU,60-40,6,malga,SP-BQ,ES+,2,8.487224578857422,prod,0.00020608432652895382,-8.487225120854099
ESEU,60-40,6,lenda,SP-BQ,ES+,2,4.98360538482666,prod,0.006849322528859014,-4.983605532495513
ESEU,60-40,6,respa,SP-BQ,ES+,2,6.719267845153809,prod,0.0012074223481023107,-6.719267482495199
ESEU,60-40,6,nulpa,SP-BQ,ES-,2,7.10004186630249,prod,0.0008250703234342459,-7.1000419347360015
ESEU,60-40,6,sumne,SP-BQ,ES-,3,5.345799446105957,prod,0.004768142975757245,-5.345798363142407
ESEU,60-40,6,rimpo,SP-BQ,ES-,3,4.811382293701172,prod,0.008136603684196312,-4.8113824238493255
ESEU,60-40,6,rirbo,SP-BQ,ES-,3,5.963961124420166,prod,0.002569712629727044,-5.963961203553852
ESEU,60-40,6,fimbe,SP-BQ,ES-,3,6.321401119232178,prod,0.0017974241939928313,-6.321400642280448
ESEU,60-40,6,malga,SP-BQ,ES+,3,7.1411662101745605,prod,0.0007918278238207594,-7.141166583949093
ESEU,60-40,6,tadmi,SP-BQ,ES-,3,6.727043151855469,prod,0.0011980705298911165,-6.727042907990846
ESEU,60-40,6,gurfo,SP-BQ,ES-,3,5.729785919189453,prod,0.0032477730392965736,-5.729785736188084
ESEU,60-40,6,bompu,SP-BQ,ES-,3,5.913800239562988,prod,0.00270189991708226,-5.913800080440184
ESEU,60-40,6,bulmo,SP-BQ,ES-,3,4.909828186035156,prod,0.007373757773406312,-4.909827828447672
ESEU,60-40,6,penra,SP-BQ,ES+,3,5.506272792816162,prod,0.004061216096704472,-5.506272819011014
ESEU,60-40,6,tunta,SP-BQ,ES+,3,5.638966083526611,prod,0.003556543791645023,-5.6389660507370225
ESEU,60-40,6,mimbo,SP-BQ,ES-,3,5.3178558349609375,prod,0.004903256038743603,-5.317855796843623
ESEU,60-40,6,rerta,SP-BQ,ES+,3,4.806229114532471,prod,0.00817864226075558,-4.806229124936866
ESEU,60-40,6,lenda,SP-BQ,ES+,3,4.112239837646484,prod,0.016371070892869908,-4.112239471725935
ESEU,60-40,6,gunfo,SP-BQ,ES-,3,5.473616600036621,prod,0.004196029119445925,-5.473616648661412
ESEU,60-40,6,relta,SP-BQ,ES+,3,4.7243547439575195,prod,0.008876440730473919,-4.724354620967645
ESEU,60-40,6,tista,SP-BQ,ES+,3,7.490760326385498,prod,0.0005582181912910634,-7.490760648193744
ESEU,60-40,6,pusta,SP-BQ,ES+,3,5.521381378173828,prod,0.004000319286887824,-5.5213810993258745
ESEU,60-40,6,sutno,SP-BQ,ES-,3,5.3261284828186035,prod,0.004862858282371936,-5.326128890002001
ESEU,60-40,6,ranta,SP-BQ,ES+,3,5.352431774139404,prod,0.0047366176954010564,-5.352431964355896
ESEU,60-40,6,susbe,SP-BQ,ES-,3,6.141637802124023,prod,0.00215139797752459,-6.141637426040907
ESEU,60-40,6,denra,SP-BQ,ES+,3,5.524368762969971,prod,0.0039883864578155155,-5.524368526408161
ESEU,60-40,6,rutno,SP-BQ,ES-,3,5.4261698722839355,prod,0.00439991657964737,-5.426169697408701
ESEU,60-40,6,perto,SP-BQ,ES+,3,5.267472743988037,prod,0.005156623740470214,-5.2674732275077645
ESEU,60-40,6,rulgo,SP-BQ,ES-,3,6.287834644317627,prod,0.0018587811533170065,-6.287834299971515
ESEU,60-40,6,londa,SP-BQ,ES+,3,5.162619113922119,prod,0.005726678556527718,-5.162619574869101
ESEU,60-40,6,sonto,SP-BQ,ES+,3,6.393545150756836,prod,0.0016723169232831013,-6.393545234863346
ESEU,60-40,6,respa,SP-BQ,ES+,3,5.016674995422363,prod,0.006626525355879791,-5.0166746912146145
ESEU,60-40,6,terta,SP-BQ,ES+,3,4.678952217102051,prod,0.00928874154476941,-4.678952198758717
ESEU,60-40,6,gulbe,SP-BQ,ES-,3,6.5979743003845215,prod,0.0013631260483517778,-6.5979746519289675
ESEU,60-40,6,talta,SP-BQ,ES+,3,5.572036266326904,prod,0.003802728619502155,-5.572036412166202
ESEU,60-40,6,sulbe,SP-BQ,ES-,3,4.4669508934021,prod,0.011482272756434512,-4.466950932386067
ESEU,60-40,6,fosta,SP-BQ,ES+,3,6.1779961585998535,prod,0.0020745814235139507,-6.177995869256153
ESEU,60-40,6,dagmo,SP-BQ,ES-,3,6.448876857757568,prod,0.0015822985419277217,-6.448876715728908
ESEU,60-40,6,dumle,SP-BQ,ES-,3,7.457348823547363,prod,0.0005771842889109636,-7.457348950923991
ESEU,60-40,6,mupto,SP-BQ,ES-,3,7.408634185791016,prod,0.0006059979380332062,-7.408633974486217
ESEU,60-40,6,larta,SP-BQ,ES+,3,5.8700642585754395,prod,0.0028226912837829078,-5.870064493188837
ESEU,60-40,6,sasta,SP-BQ,ES+,3,5.541472434997559,prod,0.003920747467045672,-5.541472962988163
ESEU,60-40,6,lesta,SP-BQ,ES+,3,5.913858890533447,prod,0.0027017395047585443,-5.913859452397207
ESEU,60-40,6,ronta,SP-BQ,ES+,3,4.684206962585449,prod,0.009240062625122508,-4.684206615740851
ESEU,60-40,6,donte,SP-BQ,ES+,3,4.993108749389648,prod,0.006784539753641296,-4.993108820915546
ESEU,60-40,6,dutno,SP-BQ,ES-,3,5.239080905914307,prod,0.005305129403728104,-5.2390811144279965
ESEU,60-40,6,mulmo,SP-BQ,ES-,3,4.868913650512695,prod,0.007681703475271284,-4.868913949742072
ESEU,60-40,6,polta,SP-BQ,ES+,3,5.114107131958008,prod,0.006011341943376954,-5.114107270271746
ESEU,60-40,6,bipto,SP-BQ,ES-,3,6.4675421714782715,prod,0.0015530378294491686,-6.4675423761623785
