data,label,freq,split,len
ambiance,ENG,2.25,train,8
robotics,ENG,2.77,train,8
pressing,ENG,3.75,train,8
guide,ENG,4.25,train,5
serge,ENG,3.22,train,5
outrageous,ENG,3.8,train,10
courtesan,ENG,2.55,train,9
titanium,ENG,3.2,train,8
hokum,ENG,1.99,train,5
racialism,ENG,1.77,train,9
sidebar,ENG,2.97,train,7
windy,ENG,3.42,train,5
piston,ENG,3.08,train,6
taken,ENG,5.14,train,5
tiling,ENG,1.99,train,6
confluence,ENG,2.33,train,10
gall,ENG,3.3,train,4
manlike,ENG,2.14,train,7
peritoneum,ENG,2.33,train,10
lull,ENG,3.08,train,4
womb,ENG,3.54,train,4
stubborn,ENG,4.04,train,8
slur,ENG,2.69,train,4
bodacious,ENG,2.55,train,9
dub,ENG,3.04,train,3
inverter,ENG,1.77,train,8
mite,ENG,3.08,train,4
curtsey,ENG,2.25,train,7
gainfully,ENG,2.25,train,9
lingering,ENG,2.95,train,9
kung,ENG,3.72,train,4
unbridled,ENG,2.78,train,9
blotting,ENG,2.41,train,8
interior,ENG,3.72,train,8
armless,ENG,1.99,train,7
madhouse,ENG,3.12,train,8
relaxing,ENG,3.56,train,8
enamored,ENG,2.55,train,8
tweedy,ENG,2.72,train,6
framework,ENG,2.61,train,9
deport,ENG,2.9,train,6
stargazer,ENG,1.77,train,9
sidecar,ENG,2.78,train,7
mealtime,ENG,2.29,train,8
staffer,ENG,2.41,train,7
staunch,ENG,2.57,train,7
pianissimo,ENG,1.99,train,10
nailfile,ENG,1.99,train,8
distant,ENG,3.94,train,7
untroubled,ENG,1.99,train,10
convoy,ENG,3.55,train,6
deniable,ENG,2.25,train,8
preteen,ENG,2.29,train,7
strawberry,ENG,3.74,train,10
borzoi,ENG,2.07,train,6
convict,ENG,3.8,train,7
mimic,ENG,2.9,train,5
snapping,ENG,3.23,train,8
relaxation,ENG,3.2,train,10
grandiose,ENG,2.63,train,9
foam,ENG,3.55,train,4
dogleg,ENG,2.14,train,6
creamed,ENG,3.21,train,7
didactic,ENG,1.77,train,8
evacuation,ENG,3.52,train,10
puffer,ENG,2.5,train,6
barney,ENG,4.29,train,6
arresting,ENG,3.58,train,9
beak,ENG,3.33,train,4
almandine,ENG,1.77,train,9
upgrade,ENG,3.34,train,7
wilful,ENG,2.41,train,6
multitude,ENG,2.77,train,9
furnished,ENG,3.09,train,9
barkeep,ENG,3.0,train,7
skewer,ENG,2.63,train,6
nimbly,ENG,2.07,train,6
polluter,ENG,1.77,train,8
zillion,ENG,3.12,train,7
hardliner,ENG,1.89,train,9
retrograde,ENG,2.55,train,10
passageway,ENG,3.08,train,10
shoplifter,ENG,2.71,train,10
chandelier,ENG,3.16,train,10
privates,ENG,3.0,train,8
tamer,ENG,2.67,train,5
cleave,ENG,2.33,train,6
peashooter,ENG,1.89,train,10
trustful,ENG,2.07,train,8
trip,ENG,4.92,train,4
ridicule,ENG,3.3,train,8
renown,ENG,2.61,train,6
gumming,ENG,2.19,train,7
whiff,ENG,3.4,train,5
rundown,ENG,3.17,train,7
bluntly,ENG,2.71,train,7
briskly,ENG,2.41,train,7
evaluation,ENG,3.65,train,10
whittler,ENG,1.99,train,8
scary,ENG,4.42,train,5
overt,ENG,2.47,train,5
voiceless,ENG,1.89,train,9
engrossing,ENG,2.14,train,10
armoire,ENG,2.25,train,7
giantess,ENG,1.89,train,8
say,ENG,6.21,train,3
deejay,ENG,2.8,train,6
adjective,ENG,2.71,train,9
bravado,ENG,2.69,train,7
intuitive,ENG,3.03,train,9
imaginary,ENG,3.64,train,9
watchband,ENG,2.19,train,9
schoolwork,ENG,2.99,train,10
stinker,ENG,3.32,train,7
tower,ENG,4.36,train,5
fail,ENG,4.39,train,4
hatcheck,ENG,2.29,train,8
creative,ENG,4.03,train,8
marriage,ENG,4.89,train,8
whelp,ENG,2.69,train,5
pondering,ENG,2.77,train,9
subtext,ENG,2.81,train,7
hideout,ENG,3.2,train,7
objective,ENG,3.85,train,9
undertaker,ENG,3.19,train,10
fixer,ENG,2.86,train,5
stimuli,ENG,2.89,train,7
mismatch,ENG,2.37,train,8
blotter,ENG,2.74,train,7
mina,ENG,3.44,train,4
lyrically,ENG,2.07,train,9
malamute,ENG,1.89,train,8
refinish,ENG,1.77,train,8
speeding,ENG,3.7,train,8
background,ENG,4.25,train,10
mete,ENG,1.99,train,4
menstrual,ENG,2.74,train,9
carat,ENG,2.57,train,5
immolation,ENG,1.89,train,10
tame,ENG,3.44,train,4
broke,ENG,5.02,train,5
vaporous,ENG,1.89,train,8
captivity,ENG,3.1,train,9
alike,ENG,4.06,train,5
reprieve,ENG,3.01,train,8
comic,ENG,4.03,train,5
cropper,ENG,2.5,train,7
disability,ENG,3.3,train,10
jaunty,ENG,2.29,train,6
remark,ENG,3.64,train,6
gyro,ENG,2.52,train,4
disembark,ENG,2.57,train,9
disappear,ENG,4.32,train,9
synapse,ENG,2.87,train,7
cherry,ENG,4.13,train,6
bottomland,ENG,2.14,train,10
oblivion,ENG,3.3,train,8
alarm,ENG,4.47,train,5
hauntingly,ENG,1.89,train,10
hurting,ENG,4.28,train,7
liken,ENG,1.89,train,5
moonlit,ENG,2.75,train,7
nonentity,ENG,1.89,train,9
amalgam,ENG,2.29,train,7
fisting,ENG,1.89,train,7
sedative,ENG,3.41,train,8
casting,ENG,3.62,train,7
momentary,ENG,3.05,train,9
compliment,ENG,4.01,train,10
earshot,ENG,2.59,train,7
fissure,ENG,2.65,train,7
capillary,ENG,2.41,train,9
blare,ENG,2.61,train,5
demurely,ENG,1.77,train,8
cradling,ENG,2.25,train,8
bombastic,ENG,2.37,train,9
unending,ENG,2.71,train,8
kraut,ENG,3.19,train,5
lurk,ENG,2.63,train,4
glazer,ENG,2.44,train,6
profitable,ENG,3.39,train,10
subjection,ENG,1.77,train,10
reseal,ENG,1.89,train,6
elitism,ENG,1.77,train,7
seeded,ENG,2.19,train,6
midship,ENG,2.25,train,7
sniveling,ENG,3.02,train,9
thematic,ENG,1.99,train,8
spatter,ENG,3.08,train,7
department,ENG,4.8,train,10
effable,ENG,1.77,train,7
wherefore,ENG,2.95,train,9
northward,ENG,2.37,train,9
impassable,ENG,2.52,train,10
broach,ENG,2.67,train,6
lobbyist,ENG,2.65,train,8
hallmark,ENG,3.11,train,8
rage,ENG,4.05,train,4
abdicate,ENG,2.29,train,8
downwind,ENG,2.75,train,8
suburbia,ENG,2.88,train,8
actualize,ENG,1.77,train,9
vermin,ENG,3.38,train,6
capacitor,ENG,2.47,train,9
momma,ENG,3.91,train,5
curfew,ENG,3.66,train,6
keystroke,ENG,2.33,train,9
overlord,ENG,2.63,train,8
hoppy,ENG,2.72,train,5
onshore,ENG,2.37,train,7
baton,ENG,3.46,train,5
nuclear,ENG,4.28,train,7
lunchtime,ENG,3.39,train,9
canvas,ENG,3.63,train,6
dishonor,ENG,3.08,train,8
whaling,ENG,2.95,train,7
nonlethal,ENG,2.19,train,9
threat,ENG,4.32,train,6
prelaunch,ENG,2.25,train,9
spent,ENG,4.85,train,5
emphysema,ENG,2.75,train,9
conscious,ENG,3.83,train,9
intruding,ENG,3.27,train,9
expo,ENG,2.61,train,4
senseless,ENG,3.41,train,9
legit,ENG,3.43,train,5
ragman,ENG,1.77,train,6
assess,ENG,3.22,train,6
dourine,ENG,1.99,train,7
muddy,ENG,3.48,train,5
apocrypha,ENG,1.77,train,9
movie,ENG,5.09,train,5
muffler,ENG,3.01,train,7
backslash,ENG,1.99,train,9
salamander,ENG,2.25,train,10
boogieman,ENG,1.89,train,9
abuser,ENG,2.52,train,6
wanker,ENG,3.34,train,6
bookshop,ENG,2.92,train,8
fed,ENG,4.2,train,3
adequately,ENG,2.74,train,10
polygamist,ENG,1.77,train,10
upcoming,ENG,3.24,train,8
coven,ENG,2.78,train,5
hypodermic,ENG,2.84,train,10
lulu,ENG,3.7,train,4
duly,ENG,3.14,train,4
veracity,ENG,2.63,train,8
forcefully,ENG,2.25,train,10
ailing,ENG,2.72,train,6
coyness,ENG,1.77,train,7
teen,ENG,3.61,train,4
bleep,ENG,3.43,train,5
borsch,ENG,1.99,train,6
firefly,ENG,2.75,train,7
adjustable,ENG,2.52,train,10
charming,ENG,4.45,train,8
singe,ENG,2.44,train,5
punching,ENG,3.61,train,8
warble,ENG,2.33,train,6
lifestyle,ENG,3.69,train,9
accusation,ENG,3.45,train,10
instill,ENG,2.47,train,7
ruthlessly,ENG,2.57,train,10
resection,ENG,2.67,train,9
mayoral,ENG,2.29,train,7
gestation,ENG,2.47,train,9
latch,ENG,3.29,train,5
inimitable,ENG,2.25,train,10
chianti,ENG,2.84,train,7
landfill,ENG,3.12,train,8
bonk,ENG,2.55,train,4
spelt,ENG,2.44,train,5
creaky,ENG,2.41,train,6
amputate,ENG,2.95,train,8
turning,ENG,4.61,train,7
footwear,ENG,2.9,train,8
drip,ENG,3.71,train,4
demure,ENG,2.61,train,6
inker,ENG,1.77,train,5
rang,ENG,3.74,train,4
dash,ENG,3.78,train,4
blende,ENG,2.67,train,6
psychiatry,ENG,3.33,train,10
cert,ENG,1.89,train,4
iniquity,ENG,2.72,train,8
leaky,ENG,3.05,train,5
cloth,ENG,3.79,train,5
broken,ENG,4.85,train,6
leastways,ENG,2.44,train,9
banish,ENG,3.14,train,6
coca,ENG,3.62,train,4
duration,ENG,3.21,train,8
defeatist,ENG,2.63,train,9
filling,ENG,3.99,train,7
anonymity,ENG,2.96,train,9
decked,ENG,2.8,train,6
most,ENG,5.54,train,4
menorah,ENG,2.29,train,7
detachment,ENG,3.11,train,10
soundproof,ENG,2.92,train,10
fillet,ENG,2.71,train,6
chloric,ENG,1.99,train,7
pathetic,ENG,4.38,train,8
unobserved,ENG,2.19,train,10
glamour,ENG,3.5,train,7
pash,ENG,2.07,train,4
qualifier,ENG,2.19,train,9
eat,ENG,5.4,train,3
window,ENG,4.93,train,6
fatten,ENG,2.67,train,6
deflected,ENG,2.57,train,9
fruit,ENG,4.34,train,5
peed,ENG,3.42,train,4
national,ENG,4.58,train,8
diastolic,ENG,2.29,train,9
crimp,ENG,2.65,train,5
cantor,ENG,2.55,train,6
portrait,ENG,3.74,train,8
gorgonzola,ENG,2.29,train,10
raise,ENG,4.74,train,5
endearment,ENG,2.47,train,10
nature,ENG,4.65,train,6
safety,ENG,4.51,train,6
libation,ENG,2.19,train,8
cartage,ENG,1.77,train,7
exfoliate,ENG,2.14,train,9
ideal,ENG,3.87,train,5
wagonload,ENG,2.33,train,9
grandma,ENG,4.66,train,7
jutting,ENG,2.07,train,7
headlong,ENG,2.61,train,8
wherever,ENG,4.47,train,8
kibble,ENG,2.92,train,6
nautilus,ENG,2.92,train,8
shootout,ENG,3.02,train,8
kali,ENG,3.09,train,4
shovel,ENG,3.84,train,6
gratified,ENG,2.5,train,9
ketchup,ENG,3.78,train,7
putrescent,ENG,1.77,train,10
decision,ENG,4.74,train,8
drumbeat,ENG,2.25,train,8
learning,ENG,4.31,train,8
assimilate,ENG,2.72,train,10
threadbare,ENG,2.19,train,10
luau,ENG,3.19,train,4
kerosene,ENG,3.12,train,8
melted,ENG,3.6,train,6
visible,ENG,3.7,train,7
spotless,ENG,3.08,train,8
special,ENG,5.17,train,7
theft,ENG,3.83,train,5
pail,ENG,2.98,train,4
obeisance,ENG,1.99,train,9
exhumation,ENG,2.65,train,10
greaser,ENG,2.63,train,7
alchemical,ENG,2.14,train,10
succumb,ENG,2.59,train,7
bouncing,ENG,3.63,train,8
ruinous,ENG,2.07,train,7
purchaser,ENG,2.07,train,9
gunman,ENG,3.32,train,6
evilly,ENG,1.77,train,6
hobbit,ENG,3.16,train,6
bipolar,ENG,2.93,train,7
upcountry,ENG,2.19,train,9
interferon,ENG,1.89,train,10
breakfast,ENG,4.82,train,9
staph,ENG,2.71,train,5
unluckily,ENG,1.99,train,9
chaplain,ENG,3.36,train,8
nicely,ENG,4.0,train,6
thyme,ENG,2.33,train,5
litigious,ENG,2.44,train,9
relight,ENG,2.14,train,7
customary,ENG,3.34,train,9
tunelessly,ENG,1.99,train,10
keeper,ENG,3.61,train,6
untutored,ENG,2.07,train,9
ostrich,ENG,2.98,train,7
wrathful,ENG,2.07,train,8
combat,ENG,4.14,train,6
caprice,ENG,2.87,train,7
caressing,ENG,2.59,train,9
whomsoever,ENG,2.07,train,10
addendum,ENG,2.5,train,8
gibberish,ENG,3.27,train,9
genuine,ENG,3.91,train,7
engulf,ENG,2.07,train,6
plural,ENG,2.99,train,6
cooperage,ENG,1.77,train,9
disapprove,ENG,3.06,train,10
three,ENG,5.73,train,5
hopped,ENG,3.23,train,6
vertices,ENG,1.77,train,8
prophetess,ENG,1.89,train,10
nitrogen,ENG,3.08,train,8
cleverness,ENG,2.72,train,10
scorch,ENG,2.69,train,6
timely,ENG,3.04,train,6
striper,ENG,2.33,train,7
judgmental,ENG,3.18,train,10
gamekeeper,ENG,2.37,train,10
finisher,ENG,2.25,train,8
clue,ENG,4.25,train,4
dioxide,ENG,3.02,train,7
humor,ENG,4.22,train,5
vastly,ENG,2.72,train,6
edibles,ENG,1.77,train,7
sugar,ENG,4.58,train,5
gurgle,ENG,2.41,train,6
gulping,ENG,2.29,train,7
affronted,ENG,1.77,train,9
obelisk,ENG,2.07,train,7
rigorously,ENG,2.33,train,10
plant,ENG,4.44,train,5
creature,ENG,4.33,train,8
innocent,ENG,4.74,train,8
amoeba,ENG,2.52,train,6
urn,ENG,3.29,train,3
piazza,ENG,2.71,train,6
corruption,ENG,3.63,train,10
brainstem,ENG,2.37,train,9
unpainted,ENG,2.14,train,9
petal,ENG,2.95,train,5
sangria,ENG,2.25,train,7
solitude,ENG,3.3,train,8
motto,ENG,3.71,train,5
motor,ENG,4.12,train,5
selfless,ENG,3.26,train,8
kopeck,ENG,2.19,train,6
stealth,ENG,3.45,train,7
ventilator,ENG,3.1,train,10
sealing,ENG,2.96,train,7
operator,ENG,4.21,train,8
cutthroat,ENG,2.93,train,9
possessing,ENG,2.86,train,10
warplane,ENG,2.07,train,8
divider,ENG,2.25,train,7
sixteen,ENG,3.91,train,7
umbrage,ENG,2.41,train,7
recuperate,ENG,2.57,train,10
exploring,ENG,3.44,train,9
overreach,ENG,1.89,train,9
uncaught,ENG,1.77,train,8
tender,ENG,3.95,train,6
prowler,ENG,2.92,train,7
preheated,ENG,1.99,train,9
twilight,ENG,3.49,train,8
deviled,ENG,2.77,train,7
muffled,ENG,3.49,train,7
alzheimer,ENG,3.23,train,9
shimmy,ENG,3.07,train,6
parchment,ENG,2.89,train,9
petticoat,ENG,2.9,train,9
boney,ENG,2.07,train,5
bowlful,ENG,1.89,train,7
windjammer,ENG,2.5,train,10
scampi,ENG,2.61,train,6
wetness,ENG,2.14,train,7
chit,ENG,2.47,train,4
steaming,ENG,3.3,train,8
aimer,ENG,1.89,train,5
craniotomy,ENG,2.07,train,10
dummy,ENG,3.99,train,5
see,ENG,6.41,train,3
unrelated,ENG,3.03,train,9
sleepiness,ENG,1.89,train,10
fisticuffs,ENG,2.29,train,10
exception,ENG,3.9,train,9
complexity,ENG,2.92,train,10
plumbing,ENG,3.69,train,8
swank,ENG,2.69,train,5
smelly,ENG,3.62,train,6
graves,ENG,3.78,train,6
cottonwood,ENG,2.5,train,10
wager,ENG,3.6,train,5
convent,ENG,3.52,train,7
latter,ENG,3.1,train,6
feat,ENG,3.19,train,4
cease,ENG,3.94,train,5
yank,ENG,3.67,train,4
baseboard,ENG,2.29,train,9
fibrous,ENG,2.44,train,7
bustled,ENG,1.77,train,7
bloating,ENG,2.41,train,8
devotional,ENG,1.77,train,10
interval,ENG,2.95,train,8
manhunt,ENG,3.09,train,7
amygdala,ENG,1.89,train,8
softening,ENG,2.67,train,9
hellhound,ENG,1.89,train,9
menstruate,ENG,1.99,train,10
quiver,ENG,2.67,train,6
betty,ENG,4.39,train,5
polyester,ENG,3.1,train,9
tinkle,ENG,2.97,train,6
insensate,ENG,1.99,train,9
poorly,ENG,3.42,train,6
backswing,ENG,2.41,train,9
copybook,ENG,1.99,train,8
conscript,ENG,1.89,train,9
weaver,ENG,3.91,train,6
yang,ENG,3.69,train,4
saddleback,ENG,1.99,train,10
opponent,ENG,3.67,train,8
infringe,ENG,2.19,train,8
fawn,ENG,2.86,train,4
dreamlike,ENG,2.25,train,9
sample,ENG,4.16,train,6
tangy,ENG,2.55,train,5
silence,ENG,4.4,train,7
bwana,ENG,2.81,train,5
adoration,ENG,2.78,train,9
scenario,ENG,3.8,train,8
signpost,ENG,2.52,train,8
laughing,ENG,4.72,train,8
unhurt,ENG,2.07,train,6
duress,ENG,3.07,train,6
inflation,ENG,3.02,train,9
jointed,ENG,1.77,train,7
ticked,ENG,3.04,train,6
rapturous,ENG,1.89,train,9
mucilage,ENG,1.89,train,8
blatantly,ENG,2.69,train,9
lithe,ENG,1.77,train,5
legislator,ENG,2.25,train,10
aviary,ENG,2.25,train,6
headstand,ENG,1.89,train,9
quieting,ENG,1.89,train,8
gomer,ENG,2.61,train,5
boneless,ENG,2.5,train,8
threefold,ENG,2.07,train,9
cupcake,ENG,3.52,train,7
unfamiliar,ENG,3.19,train,10
simulator,ENG,2.9,train,9
fiber,ENG,3.49,train,5
gut,ENG,3.99,train,3
thousand,ENG,4.84,train,8
orphan,ENG,3.76,train,6
evidently,ENG,3.77,train,9
rice,ENG,4.18,train,4
counter,ENG,4.14,train,7
orangutan,ENG,2.77,train,9
desultory,ENG,1.77,train,9
snippet,ENG,2.07,train,7
glamorous,ENG,3.47,train,9
baptize,ENG,2.87,train,7
changeover,ENG,2.52,train,10
sodomite,ENG,2.44,train,8
league,ENG,4.27,train,6
timer,ENG,3.8,train,5
whenever,ENG,4.54,train,8
cheerless,ENG,1.77,train,9
thalamus,ENG,1.89,train,8
torpidity,ENG,1.77,train,9
cask,ENG,2.14,train,4
bandicoot,ENG,1.99,train,9
birthmark,ENG,3.23,train,9
curl,ENG,3.37,train,4
tittle,ENG,2.14,train,6
solicitude,ENG,1.89,train,10
traumatic,ENG,3.43,train,9
sandstorm,ENG,2.93,train,9
piddle,ENG,2.07,train,6
unread,ENG,2.07,train,6
hose,ENG,3.91,train,4
hotline,ENG,3.19,train,7
wondrous,ENG,3.22,train,8
onward,ENG,3.19,train,6
sailcloth,ENG,1.77,train,9
unrefined,ENG,2.41,train,9
bated,ENG,1.99,train,5
jaywalk,ENG,2.07,train,7
payoff,ENG,3.35,train,6
trodden,ENG,1.99,train,7
govern,ENG,3.09,train,6
societal,ENG,2.25,train,8
precision,ENG,3.47,train,9
crispness,ENG,1.77,train,9
gadding,ENG,2.07,train,7
blockade,ENG,3.19,train,8
pretence,ENG,2.63,train,8
catholic,ENG,4.1,train,8
scorecard,ENG,2.25,train,9
unshelled,ENG,1.77,train,9
trudge,ENG,2.41,train,6
localized,ENG,2.61,train,9
willow,ENG,3.8,train,6
deserve,ENG,4.64,train,7
waive,ENG,3.24,train,5
shifting,ENG,3.25,train,8
laugher,ENG,1.99,train,7
exalt,ENG,2.33,train,5
penis,ENG,4.13,train,5
keyword,ENG,2.74,train,7
tuck,ENG,3.9,train,4
since,ENG,5.5,train,5
uncrowned,ENG,1.89,train,9
strapping,ENG,3.01,train,9
glossary,ENG,1.77,train,8
striptease,ENG,2.84,train,10
chose,ENG,4.27,train,5
song,ENG,4.97,train,4
mimicry,ENG,1.99,train,7
revolution,ENG,4.09,train,10
asunder,ENG,2.85,train,7
chortle,ENG,2.07,train,7
prophetic,ENG,2.63,train,9
actually,ENG,5.51,train,8
dominoes,ENG,2.95,train,8
catfight,ENG,2.33,train,8
wasteful,ENG,2.78,train,8
snobby,ENG,2.41,train,6
lanky,ENG,2.65,train,5
putter,ENG,3.14,train,6
sunflower,ENG,2.84,train,9
twinkly,ENG,2.19,train,7
beefy,ENG,2.52,train,5
dissector,ENG,1.77,train,9
admonish,ENG,1.99,train,8
condor,ENG,3.08,train,6
unadorned,ENG,2.14,train,9
refocus,ENG,2.44,train,7
biff,ENG,3.47,train,4
freebie,ENG,2.92,train,7
slapper,ENG,2.07,train,7
proslavery,ENG,1.77,train,10
junco,ENG,2.5,train,5
camcorder,ENG,2.81,train,9
abandoned,ENG,4.12,train,9
diorama,ENG,2.61,train,7
shantytown,ENG,1.99,train,10
trackless,ENG,2.29,train,9
coulee,ENG,2.19,train,6
uncross,ENG,2.07,train,7
pawnbroker,ENG,2.29,train,10
polio,ENG,2.95,train,5
mocha,ENG,3.12,train,5
housemaid,ENG,2.41,train,9
tattler,ENG,2.69,train,7
plumper,ENG,1.89,train,7
mulch,ENG,2.65,train,5
photoplay,ENG,1.99,train,9
graceful,ENG,3.37,train,8
plastering,ENG,2.25,train,10
orange,ENG,4.35,train,6
aperitif,ENG,2.59,train,8
linotype,ENG,1.77,train,8
holiness,ENG,3.5,train,8
wimpy,ENG,2.94,train,5
comb,ENG,3.78,train,4
schist,ENG,2.61,train,6
decanter,ENG,2.37,train,8
taster,ENG,2.41,train,6
flip,ENG,4.15,train,4
automat,ENG,2.59,train,7
halloween,ENG,4.12,train,9
cowpuncher,ENG,1.77,train,10
earlobe,ENG,2.55,train,7
sharpen,ENG,3.06,train,7
shooter,ENG,3.99,train,7
undyingly,ENG,1.77,train,9
wounds,ENG,4.15,train,6
knothole,ENG,2.14,train,8
revoke,ENG,2.87,train,6
straddling,ENG,2.59,train,10
triplet,ENG,1.77,train,7
bankable,ENG,2.25,train,8
expiratory,ENG,1.77,train,10
taxation,ENG,2.5,train,8
vermeil,ENG,2.5,train,7
potty,ENG,3.23,train,5
valuation,ENG,1.99,train,9
extradite,ENG,2.44,train,9
enlisted,ENG,3.53,train,8
charting,ENG,2.55,train,8
misguided,ENG,3.23,train,9
citizen,ENG,4.12,train,7
matted,ENG,2.07,train,6
headset,ENG,2.93,train,7
pedigree,ENG,2.89,train,8
temporally,ENG,1.89,train,10
droll,ENG,2.71,train,5
slinger,ENG,2.37,train,7
sector,ENG,3.85,train,6
beamish,ENG,1.99,train,7
perpetual,ENG,3.19,train,9
horsepower,ENG,3.09,train,10
diem,ENG,3.33,train,4
etiquette,ENG,3.28,train,9
propane,ENG,2.75,train,7
palmistry,ENG,2.07,train,9
girlfriend,ENG,4.88,train,10
winning,ENG,4.37,train,7
credenza,ENG,2.29,train,8
teardrop,ENG,2.47,train,8
sunlamp,ENG,2.14,train,7
jab,ENG,3.53,train,3
peacefully,ENG,3.36,train,10
clamshell,ENG,1.89,train,9
adhesion,ENG,2.14,train,8
policeman,ENG,4.07,train,9
naysayer,ENG,1.89,train,8
firepower,ENG,3.29,train,9
correlated,ENG,1.89,train,10
restrained,ENG,3.05,train,10
capsize,ENG,2.37,train,7
witness,ENG,4.71,train,7
astronomy,ENG,3.12,train,9
deferred,ENG,2.41,train,8
reformer,ENG,2.37,train,8
nonplussed,ENG,2.07,train,10
fencing,ENG,3.14,train,7
cleverly,ENG,2.95,train,8
sabbatical,ENG,2.98,train,10
crux,ENG,2.5,train,4
shutterbug,ENG,1.99,train,10
caption,ENG,2.57,train,7
articulate,ENG,3.23,train,10
dominatrix,ENG,2.65,train,10
westerner,ENG,2.33,train,9
buttonhole,ENG,2.37,train,10
aerobic,ENG,2.29,train,7
deepening,ENG,2.37,train,9
infatuated,ENG,2.87,train,10
peripheral,ENG,2.99,train,10
senior,ENG,4.42,train,6
dept,ENG,2.71,train,4
dizzy,ENG,3.93,train,5
astute,ENG,3.01,train,6
shamrock,ENG,2.47,train,8
marine,ENG,4.15,train,6
flub,ENG,1.89,train,4
manners,ENG,4.11,train,7
passable,ENG,2.47,train,8
indicator,ENG,2.95,train,9
bothersome,ENG,2.52,train,10
chewy,ENG,2.85,train,5
highlight,ENG,3.19,train,9
ruff,ENG,2.74,train,4
zoology,ENG,2.55,train,7
overtime,ENG,3.8,train,8
launcher,ENG,2.93,train,8
rewire,ENG,2.69,train,6
session,ENG,4.12,train,7
vigorously,ENG,2.63,train,10
delicious,ENG,4.33,train,9
symbolize,ENG,2.63,train,9
tried,ENG,5.27,train,5
tantamount,ENG,2.55,train,10
divided,ENG,3.65,train,7
expectancy,ENG,2.81,train,10
hexagonal,ENG,2.07,train,9
feral,ENG,2.29,train,5
masculine,ENG,3.39,train,9
baring,ENG,2.37,train,6
polestar,ENG,1.89,train,8
hairbrush,ENG,2.87,train,9
array,ENG,3.33,train,5
gravitas,ENG,1.77,train,8
wheeze,ENG,2.77,train,6
oilman,ENG,2.25,train,6
vindictive,ENG,3.03,train,10
chemically,ENG,3.02,train,10
shallows,ENG,2.61,train,8
dusky,ENG,2.63,train,5
turtledove,ENG,2.55,train,10
enmity,ENG,2.52,train,6
genus,ENG,2.5,train,5
embalmer,ENG,2.57,train,8
repugnance,ENG,1.89,train,10
watercolor,ENG,2.07,train,10
whippet,ENG,2.07,train,7
literally,ENG,4.16,train,9
greasy,ENG,3.59,train,6
haji,ENG,2.33,train,4
negligence,ENG,3.26,train,10
germs,ENG,3.48,train,5
alarming,ENG,3.06,train,8
brutally,ENG,3.26,train,8
opossum,ENG,1.99,train,7
gravity,ENG,3.84,train,7
abundance,ENG,2.95,train,9
zinger,ENG,2.37,train,6
shanghai,ENG,3.69,train,8
workforce,ENG,2.55,train,9
pinup,ENG,2.75,train,5
leveler,ENG,1.99,train,7
confident,ENG,4.03,train,9
clammed,ENG,2.14,train,7
blithe,ENG,2.37,train,6
solidify,ENG,2.33,train,8
pastoral,ENG,2.19,train,8
through,ENG,5.74,train,7
ethnically,ENG,2.07,train,10
sensor,ENG,3.36,train,6
sensually,ENG,1.89,train,9
flick,ENG,3.7,train,5
reflex,ENG,3.36,train,6
insolent,ENG,3.08,train,8
melodrama,ENG,2.85,train,9
crock,ENG,3.31,train,5
grimace,ENG,2.55,train,7
polyvinyl,ENG,2.14,train,9
roadway,ENG,2.37,train,7
neatly,ENG,3.13,train,6
spellcheck,ENG,2.14,train,10
spread,ENG,4.5,train,6
sectional,ENG,2.47,train,9
warning,ENG,4.5,train,7
firewood,ENG,3.18,train,8
spall,ENG,1.99,train,5
totally,ENG,4.93,train,7
linked,ENG,3.63,train,6
balloting,ENG,1.99,train,9
outnumber,ENG,2.89,train,9
mathematic,ENG,2.57,train,10
indented,ENG,1.89,train,8
dang,ENG,3.63,train,4
vocabulary,ENG,3.37,train,10
untrue,ENG,3.17,train,6
infantry,ENG,3.45,train,8
thick,ENG,4.15,train,5
cessation,ENG,2.33,train,9
protective,ENG,3.78,train,10
watch,ENG,5.52,train,5
talking,ENG,5.7,train,7
armadillo,ENG,3.48,train,9
catwalk,ENG,2.86,train,7
foxhunting,ENG,1.89,train,10
exponent,ENG,1.99,train,8
tabernacle,ENG,2.86,train,10
holler,ENG,3.77,train,6
eardrum,ENG,2.5,train,7
burble,ENG,1.77,train,6
thriller,ENG,3.14,train,8
trucks,ENG,3.99,train,6
dishtowel,ENG,1.77,train,9
tempered,ENG,2.82,train,8
methinks,ENG,2.9,train,8
speedily,ENG,1.89,train,8
bushed,ENG,2.87,train,6
haul,ENG,3.85,train,4
vicious,ENG,3.93,train,7
embarrass,ENG,3.95,train,9
sporran,ENG,1.77,train,7
clips,ENG,3.34,train,5
dredge,ENG,2.69,train,6
leaning,ENG,3.63,train,7
ask,ENG,5.68,train,3
snowbell,ENG,2.9,train,8
jawbreaker,ENG,2.14,train,10
rosella,ENG,2.33,train,7
pseudo,ENG,2.5,train,6
bumping,ENG,3.27,train,7
toboggan,ENG,1.99,train,8
digit,ENG,2.78,train,5
lionfish,ENG,2.14,train,8
jumpsuit,ENG,2.86,train,8
servitude,ENG,2.84,train,9
quantity,ENG,3.27,train,8
aerodyne,ENG,1.89,train,8
disprove,ENG,2.8,train,8
compulsory,ENG,2.87,train,10
drift,ENG,3.81,train,5
tracked,ENG,3.69,train,7
