data,label,split,freq,len
jaioa,EUS,train,21.52,5
deiaren,EUS,train,4.62,7
fartsa,EUS,train,2.2,6
badakite,EUS,train,32.66,8
koralak,EUS,train,3.43,7
soka,EUS,train,39.09,4
portatzen,EUS,train,7.31,9
ordurako,EUS,train,110.48,8
zurea,EUS,train,17.21,5
harrapa,EUS,train,9.07,7
traje,EUS,train,8.76,5
naziotasun,EUS,train,2.33,10
ninduzula,EUS,train,1.72,9
liburua,EUS,train,162.94,7
nihun,EUS,train,3.08,5
albisteek,EUS,train,1.58,9
arerioak,EUS,train,2.64,8
trofeo,EUS,train,2.02,6
izeneko,EUS,train,146.53,7
irakiten,EUS,train,8.85,8
txukunena,EUS,train,1.54,9
ohetik,EUS,train,21.96,6
zidanean,EUS,train,11.18,8
hautuaren,EUS,train,1.36,9
pikor,EUS,train,2.77,5
nagusi,EUS,train,290.59,6
langileak,EUS,train,75.0,9
postal,EUS,train,9.11,6
egungoa,EUS,train,4.31,7
ernea,EUS,train,3.7,5
zartako,EUS,train,4.53,7
kaosa,EUS,train,5.77,5
aurkeztu,EUS,train,245.43,8
akordatzen,EUS,train,8.14,10
mutxikoak,EUS,train,12.19,9
diputazioa,EUS,train,2.68,10
sabaiak,EUS,train,1.72,7
kea,EUS,train,26.23,3
leuntzeko,EUS,train,2.82,9
bien,EUS,train,122.58,4
deiturak,EUS,train,3.74,8
gaztelako,EUS,train,5.68,9
danen,EUS,train,2.91,5
zaindutako,EUS,train,1.36,10
egoteaz,EUS,train,6.87,7
podiuma,EUS,train,2.99,7
aferan,EUS,train,5.41,6
txortan,EUS,train,5.02,7
gaitzen,EUS,train,9.24,7
petto,EUS,train,1.63,5
aukera,EUS,train,633.07,6
noren,EUS,train,21.17,5
aintziran,EUS,train,2.42,9
epaitegi,EUS,train,13.34,8
hasian,EUS,train,3.13,6
hangar,EUS,train,1.06,6
aleluia,EUS,train,2.29,7
artekoen,EUS,train,1.67,8
arena,EUS,train,6.51,5
gaitezela,EUS,train,1.5,9
argudiorik,EUS,train,2.55,10
lore,EUS,train,63.16,4
sarturik,EUS,train,21.26,8
bankua,EUS,train,5.5,6
ezagututa,EUS,train,6.6,9
idia,EUS,train,2.82,4
aurki,EUS,train,82.13,5
koko,EUS,train,2.51,4
irratiaren,EUS,train,8.85,10
hegal,EUS,train,13.38,5
itzulpen,EUS,train,17.87,8
eskumenei,EUS,train,0.97,9
sendatu,EUS,train,23.81,7
errudun,EUS,train,28.21,7
metro,EUS,train,117.65,5
kanpai,EUS,train,11.27,6
amarengana,EUS,train,3.43,10
ixtripuz,EUS,train,1.89,8
palaz,EUS,train,1.8,5
sugeen,EUS,train,1.5,6
ikasleok,EUS,train,1.72,8
badakar,EUS,train,2.91,7
hiriburuan,EUS,train,30.63,10
galdera,EUS,train,172.06,7
handikoak,EUS,train,13.6,9
osoen,EUS,train,2.11,5
kalkulu,EUS,train,8.89,7
porrotik,EUS,train,1.14,8
kapitel,EUS,train,1.36,7
poetek,EUS,train,2.42,6
tropel,EUS,train,3.92,6
joarazi,EUS,train,1.23,7
oihartzun,EUS,train,25.26,9
baitirudi,EUS,train,4.62,9
zailtzen,EUS,train,4.93,8
gorteetara,EUS,train,1.01,10
exekuzioa,EUS,train,1.72,9
jantziriko,EUS,train,2.2,10
hiesari,EUS,train,2.02,7
loaldi,EUS,train,2.64,6
enborrak,EUS,train,3.17,8
apaiza,EUS,train,16.42,6
denona,EUS,train,1.76,6
susmo,EUS,train,24.47,5
tea,EUS,train,14.88,3
ezikusia,EUS,train,1.72,8
aurkitua,EUS,train,3.92,8
trinketeko,EUS,train,6.95,10
udalbatzak,EUS,train,3.04,10
aurrerakoa,EUS,train,3.08,10
lodia,EUS,train,14.26,5
sorturik,EUS,train,1.89,8
mukiak,EUS,train,1.72,6
izututa,EUS,train,12.72,7
gora,EUS,train,425.06,4
galoi,EUS,train,1.14,5
semek,EUS,train,0.97,5
bakantzak,EUS,train,2.07,9
hortzera,EUS,train,7.7,8
uzta,EUS,train,20.91,4
suntsipen,EUS,train,9.38,9
oparo,EUS,train,11.97,5
gisetarat,EUS,train,3.7,9
xerkatzen,EUS,train,2.16,9
baimenak,EUS,train,5.99,8
larrian,EUS,train,20.11,7
ibilbideko,EUS,train,6.69,10
baldintzez,EUS,train,1.1,10
senatuak,EUS,train,4.27,8
kantxara,EUS,train,3.17,8
gutunetan,EUS,train,3.04,9
zoli,EUS,train,3.87,4
odola,EUS,train,64.17,5
matxura,EUS,train,3.96,7
aieru,EUS,train,3.92,5
azau,EUS,train,1.1,4
iradokizun,EUS,train,3.52,10
jolastuz,EUS,train,1.19,8
eseki,EUS,train,4.71,5
loari,EUS,train,1.01,5
dakitena,EUS,train,2.2,8
aurkaririk,EUS,train,3.7,10
kondoia,EUS,train,2.82,7
elurrari,EUS,train,1.36,8
joana,EUS,train,45.95,5
bolbora,EUS,train,3.65,7
kartzelak,EUS,train,4.31,9
ahalkea,EUS,train,2.73,7
gurtu,EUS,train,6.82,5
babesa,EUS,train,97.98,6
lausotzen,EUS,train,3.87,9
boterera,EUS,train,2.29,8
kristo,EUS,train,44.19,6
ahultasuna,EUS,train,3.39,10
okela,EUS,train,11.36,5
xahar,EUS,train,19.63,5
egotzitako,EUS,train,1.72,10
norabideak,EUS,train,2.91,10
optiko,EUS,train,1.32,6
aizkorak,EUS,train,1.72,8
danak,EUS,train,3.48,5
jostea,EUS,train,1.32,6
gureari,EUS,train,1.23,7
ziegaren,EUS,train,1.8,8
sailkatuak,EUS,train,7.09,10
zentroak,EUS,train,14.75,8
jauzi,EUS,train,68.0,5
ontziolak,EUS,train,5.81,9
lanketa,EUS,train,1.54,7
berotzeko,EUS,train,7.92,9
moztu,EUS,train,65.58,5
orraztu,EUS,train,5.06,7
pixkatxo,EUS,train,1.1,8
datorren,EUS,train,195.52,8
erotu,EUS,train,13.95,5
ezpela,EUS,train,2.42,6
zeu,EUS,train,21.74,3
tapiz,EUS,train,2.68,5
gutuneko,EUS,train,0.97,8
garrantzia,EUS,train,97.76,10
egunkariko,EUS,train,13.64,10
gehienetan,EUS,train,89.88,10
jartzerik,EUS,train,3.39,9
geroago,EUS,train,152.12,7
soilki,EUS,train,4.14,6
hankak,EUS,train,37.37,6
janzten,EUS,train,30.33,7
haitzen,EUS,train,1.58,7
erdibide,EUS,train,1.19,8
zauritzen,EUS,train,3.17,9
adizu,EUS,train,2.02,5
gertatuak,EUS,train,6.29,9
albokari,EUS,train,1.45,8
eskiatzen,EUS,train,1.32,9
ximiko,EUS,train,2.07,6
mukurru,EUS,train,5.06,7
luxu,EUS,train,2.95,4
legatza,EUS,train,2.24,7
giltzaz,EUS,train,5.77,7
zaidana,EUS,train,8.36,7
langabeen,EUS,train,3.74,9
koipe,EUS,train,3.79,5
leitzarra,EUS,train,1.41,9
durduzatu,EUS,train,1.85,9
autoekin,EUS,train,1.28,8
diskoteka,EUS,train,2.2,9
gatu,EUS,train,2.07,4
zoo,EUS,train,1.1,3
ezkerraz,EUS,train,1.5,8
modak,EUS,train,1.5,5
dudan,EUS,train,213.96,5
dendetan,EUS,train,6.07,8
arrastatu,EUS,train,5.59,9
zin,EUS,train,58.72,3
iragarki,EUS,train,10.08,8
liburuxkak,EUS,train,1.1,10
globo,EUS,train,3.04,5
nunbaitik,EUS,train,3.52,9
goibelak,EUS,train,1.54,8
abortu,EUS,train,2.07,6
jabetza,EUS,train,19.89,7
kriston,EUS,train,1.54,7
zehatzetan,EUS,train,3.65,10
igerian,EUS,train,10.78,7
balin,EUS,train,12.15,5
berde,EUS,train,38.82,5
hatzaz,EUS,train,3.87,6
zakarraren,EUS,train,1.63,10
araberakoa,EUS,train,20.34,10
erregio,EUS,train,1.32,7
produktu,EUS,train,37.55,8
eguratsa,EUS,train,1.72,8
mementoa,EUS,train,2.46,8
algara,EUS,train,19.45,6
oscar,EUS,train,25.44,5
aukerak,EUS,train,60.65,7
agintzen,EUS,train,74.39,8
unatua,EUS,train,1.28,6
bertara,EUS,train,41.2,7
konpara,EUS,train,2.95,7
emakumeena,EUS,train,1.45,10
zaharrenek,EUS,train,1.72,10
ezkondu,EUS,train,75.09,7
sentsualak,EUS,train,0.97,10
eskura,EUS,train,69.28,6
buztana,EUS,train,7.09,7
beroak,EUS,train,25.4,6
araudia,EUS,train,14.75,7
uztartuta,EUS,train,2.33,9
antzina,EUS,train,12.9,7
antifona,EUS,train,1.85,8
denentzat,EUS,train,19.59,9
egoteko,EUS,train,91.82,7
judiziala,EUS,train,7.09,9
kasuan,EUS,train,101.72,6
fan,EUS,train,1.41,3
kargatua,EUS,train,2.38,8
exotikoa,EUS,train,0.97,8
eleak,EUS,train,3.26,5
leinukoa,EUS,train,2.95,8
ministrok,EUS,train,1.41,9
direna,EUS,train,7.04,6
ukanik,EUS,train,4.58,6
adarraren,EUS,train,2.46,9
dirala,EUS,train,1.23,6
lidergoari,EUS,train,2.6,10
piru,EUS,train,0.97,4
ezezkorik,EUS,train,1.41,9
armatuko,EUS,train,5.06,8
fidel,EUS,train,13.29,5
trakets,EUS,train,6.73,7
nazka,EUS,train,21.74,5
higuintzen,EUS,train,0.97,10
bagenio,EUS,train,1.89,7
irun,EUS,train,17.91,4
garen,EUS,train,68.75,5
hartakoa,EUS,train,7.26,8
saiakera,EUS,train,19.89,8
umeren,EUS,train,1.85,6
sorgin,EUS,train,19.23,6
purrust,EUS,train,1.5,7
atorra,EUS,train,13.03,6
ebasten,EUS,train,2.73,7
garatuak,EUS,train,1.32,8
barrabilak,EUS,train,3.08,10
haizeek,EUS,train,2.46,7
zaizkionak,EUS,train,2.82,10
eskualdeko,EUS,train,30.68,10
izendatuz,EUS,train,1.5,9
eskean,EUS,train,8.27,6
protestak,EUS,train,19.89,9
txikito,EUS,train,2.02,7
irudiz,EUS,train,6.69,6
musulmanen,EUS,train,11.22,10
ezeinek,EUS,train,0.97,7
fonetika,EUS,train,4.49,8
sen,EUS,train,11.75,3
bileran,EUS,train,50.4,7
traidoreak,EUS,train,2.33,10
itxirik,EUS,train,8.41,7
mitikoan,EUS,train,1.1,8
lerrook,EUS,train,2.95,7
erraza,EUS,train,121.75,6
zapiarekin,EUS,train,0.97,10
amonari,EUS,train,4.53,7
integrazio,EUS,train,7.39,10
harpean,EUS,train,1.14,7
gauerditik,EUS,train,1.76,10
faltarik,EUS,train,6.12,8
adosturiko,EUS,train,0.97,10
kexu,EUS,train,36.27,4
lekurantz,EUS,train,3.04,9
nekatuegi,EUS,train,1.36,9
zentsuratu,EUS,train,1.72,10
esekita,EUS,train,2.77,7
okerrek,EUS,train,3.74,7
kritiken,EUS,train,3.48,8
baroi,EUS,train,2.2,5
bakantza,EUS,train,3.61,8
adio,EUS,train,23.15,4
ohoreaz,EUS,train,1.01,7
ahaztarazi,EUS,train,1.32,10
doktor,EUS,train,3.21,6
garro,EUS,train,2.33,5
diotenez,EUS,train,29.58,8
nabigazio,EUS,train,2.07,9
kalentura,EUS,train,0.97,9
abiaturiko,EUS,train,1.19,10
perfektuak,EUS,train,2.77,10
manta,EUS,train,9.02,5
jiran,EUS,train,4.18,5
lepoari,EUS,train,1.01,7
okerraz,EUS,train,1.23,7
jipoitu,EUS,train,11.18,7
dauen,EUS,train,1.14,5
eraila,EUS,train,1.1,6
irundarrek,EUS,train,2.51,10
haztatu,EUS,train,5.06,7
adarrik,EUS,train,2.68,7
atzamarren,EUS,train,1.14,10
garaikoak,EUS,train,2.82,9
planaz,EUS,train,1.63,6
zakur,EUS,train,51.23,5
hormari,EUS,train,3.43,7
larruazal,EUS,train,4.75,9
funtseko,EUS,train,1.06,8
pottoka,EUS,train,3.74,7
sakatzen,EUS,train,5.06,8
jazarleak,EUS,train,1.58,9
biltzea,EUS,train,28.39,7
oratuta,EUS,train,1.19,7
direnek,EUS,train,36.88,7
biezaio,EUS,train,3.13,7
eroritako,EUS,train,7.7,9
hamabosten,EUS,train,2.16,10
medio,EUS,train,40.49,5
zizelkatua,EUS,train,1.54,10
harpe,EUS,train,3.39,5
isuritako,EUS,train,5.9,9
ostatuek,EUS,train,0.97,8
apaindurik,EUS,train,3.74,10
soluzioak,EUS,train,1.23,9
norteko,EUS,train,0.97,7
direlakoak,EUS,train,1.67,10
makurtzeko,EUS,train,2.07,10
amaituz,EUS,train,1.41,7
horiak,EUS,train,15.67,6
xakean,EUS,train,4.09,6
dirauena,EUS,train,1.01,8
sinatzea,EUS,train,4.45,8
sofistak,EUS,train,0.97,8
berrik,EUS,train,1.94,6
diolarik,EUS,train,4.31,8
nok,EUS,train,2.42,3
amets,EUS,train,95.34,5
damutua,EUS,train,1.19,7
lokotx,EUS,train,1.14,6
parera,EUS,train,11.31,6
kearen,EUS,train,3.74,6
dieta,EUS,train,4.67,5
bermea,EUS,train,24.78,6
onezko,EUS,train,4.75,6
txikian,EUS,train,23.72,7
bultza,EUS,train,20.29,6
urrunduko,EUS,train,2.51,9
agerian,EUS,train,123.2,7
saltatu,EUS,train,1.8,7
paseak,EUS,train,2.95,6
balezta,EUS,train,1.32,7
fotokopia,EUS,train,2.99,9
bizilekua,EUS,train,7.35,9
iheslariei,EUS,train,1.54,10
ukaldiak,EUS,train,1.94,8
plazari,EUS,train,0.97,7
jantziko,EUS,train,8.49,8
aker,EUS,train,3.92,4
orgak,EUS,train,1.54,5
ohiturik,EUS,train,2.51,8
uhain,EUS,train,1.8,5
gisan,EUS,train,58.94,5
kausen,EUS,train,3.21,6
hamabi,EUS,train,91.33,6
alpinoa,EUS,train,1.28,7
zerbeit,EUS,train,2.2,7
okasioa,EUS,train,1.28,7
jaiera,EUS,train,3.52,6
urratzeko,EUS,train,3.87,9
bozketa,EUS,train,23.46,7
estra,EUS,train,1.72,5
aldekoei,EUS,train,0.97,8
komunistek,EUS,train,3.83,10
horietarat,EUS,train,1.63,10
aberatsa,EUS,train,34.24,8
honakoa,EUS,train,17.34,7
sartzeko,EUS,train,130.64,8
ixter,EUS,train,1.19,5
txistukari,EUS,train,2.33,10
erregutuz,EUS,train,1.89,9
bilkurak,EUS,train,9.73,8
errex,EUS,train,4.53,5
besaulkian,EUS,train,7.92,10
gorrotoa,EUS,train,21.3,8
biluzi,EUS,train,7.83,6
blokeatu,EUS,train,3.83,8
ezazu,EUS,train,99.39,5
behiek,EUS,train,1.5,6
neskameek,EUS,train,1.01,9
nekinan,EUS,train,0.97,7
eramateaz,EUS,train,1.01,9
orriz,EUS,train,1.14,5
jateari,EUS,train,3.21,7
motaz,EUS,train,1.32,5
errabia,EUS,train,3.21,7
arinduta,EUS,train,1.14,8
setioa,EUS,train,3.48,6
antzekoa,EUS,train,51.72,8
ilargi,EUS,train,23.86,6
banio,EUS,train,7.22,5
animatzeko,EUS,train,2.99,10
mendekoak,EUS,train,3.3,9
bortxa,EUS,train,4.93,6
laguntzan,EUS,train,1.36,9
kontrakoek,EUS,train,2.64,10
arauzko,EUS,train,4.49,7
dizun,EUS,train,13.56,5
usario,EUS,train,2.24,6
inor,EUS,train,211.14,4
nortasuna,EUS,train,33.54,9
itxien,EUS,train,1.36,6
eremuak,EUS,train,12.06,7
beratzen,EUS,train,1.94,8
nehola,EUS,train,1.14,6
zioak,EUS,train,1.67,5
pobreek,EUS,train,2.11,7
beitzen,EUS,train,1.36,7
bideoan,EUS,train,4.45,7
jasanezin,EUS,train,2.33,9
etekina,EUS,train,9.99,7
behakoak,EUS,train,1.98,8
haginkada,EUS,train,1.36,9
irakiarren,EUS,train,9.29,10
arazoaz,EUS,train,2.55,7
botza,EUS,train,1.94,5
gorespenak,EUS,train,4.93,10
gajo,EUS,train,1.14,4
indarrak,EUS,train,77.03,8
eskolek,EUS,train,4.36,7
negozioak,EUS,train,7.39,9
guztia,EUS,train,501.64,6
ateratze,EUS,train,1.72,8
akaso,EUS,train,37.06,5
daudenek,EUS,train,7.26,8
bezalakoek,EUS,train,1.5,10
zehaztuta,EUS,train,9.33,9
jausi,EUS,train,21.52,5
kokotsaren,EUS,train,1.45,10
isil,EUS,train,45.42,4
behinik,EUS,train,34.16,7
hozkatu,EUS,train,1.54,7
agurreko,EUS,train,1.76,8
zuetaz,EUS,train,2.2,6
auzapezak,EUS,train,35.52,9
marinelen,EUS,train,3.26,9
somatu,EUS,train,1.72,6
eskasetan,EUS,train,4.01,9
orokorrera,EUS,train,1.32,10
postaria,EUS,train,2.77,8
helduko,EUS,train,33.5,7
hasia,EUS,train,71.3,5
azokatik,EUS,train,1.19,8
jaiki,EUS,train,72.1,5
zaintzeaz,EUS,train,2.16,9
datorkigu,EUS,train,5.46,9
anaiarik,EUS,train,2.38,8
euli,EUS,train,12.24,4
egiazta,EUS,train,1.98,7
espazioa,EUS,train,25.04,8
aingerutxo,EUS,train,1.67,10
esaldietan,EUS,train,1.06,10
eskasean,EUS,train,5.19,8
sarria,EUS,train,3.17,6
sakratuak,EUS,train,8.45,9
doktorea,EUS,train,19.5,8
zahar,EUS,train,135.7,5
frantses,EUS,train,80.77,8
indartuz,EUS,train,2.77,8
maina,EUS,train,1.01,5
ezpainetan,EUS,train,35.65,10
biologiako,EUS,train,1.19,10
aldatzen,EUS,train,87.41,8
epeka,EUS,train,1.23,5
dilistak,EUS,train,1.01,8
saritua,EUS,train,1.98,7
eraikineko,EUS,train,3.48,10
azukrerik,EUS,train,1.19,9
iezaiozue,EUS,train,2.29,9
bustitzen,EUS,train,7.66,9
berun,EUS,train,3.92,5
ohargarria,EUS,train,2.33,10
laido,EUS,train,3.52,5
mamitzen,EUS,train,3.57,8
aretoko,EUS,train,7.13,7
euskera,EUS,train,7.83,7
aulkien,EUS,train,1.63,7
zoruan,EUS,train,8.89,6
hiriaren,EUS,train,41.73,8
geziak,EUS,train,5.19,6
estropada,EUS,train,18.05,9
jada,EUS,train,184.47,4
emigratu,EUS,train,1.28,8
lauhazka,EUS,train,4.14,8
egunek,EUS,train,2.51,6
alea,EUS,train,10.92,4
kolorekoak,EUS,train,4.93,10
helburuei,EUS,train,2.33,9
teilatuko,EUS,train,1.72,9
hastear,EUS,train,4.71,7
oldartzeko,EUS,train,2.46,10
espaloia,EUS,train,1.63,8
zurubi,EUS,train,1.32,6
garestiago,EUS,train,5.59,10
haiekin,EUS,train,76.41,7
haztea,EUS,train,6.07,6
agureek,EUS,train,0.97,7
biluz,EUS,train,2.16,5
larruaren,EUS,train,2.86,9
galarazi,EUS,train,26.32,8
amatxi,EUS,train,9.11,6
irainak,EUS,train,12.68,7
astunak,EUS,train,9.6,7
eskasa,EUS,train,40.63,6
ikastegiko,EUS,train,2.73,10
irmoak,EUS,train,1.98,6
betetzean,EUS,train,2.46,9
lerrotan,EUS,train,4.58,8
motarekin,EUS,train,1.06,9
kritikatua,EUS,train,1.28,10
bizpahiru,EUS,train,57.44,9
aitzinetik,EUS,train,21.57,10
ponpa,EUS,train,2.07,5
kemena,EUS,train,16.33,6
kideetako,EUS,train,2.64,9
biena,EUS,train,1.19,5
trinko,EUS,train,9.11,6
erakarmen,EUS,train,1.1,9
eustearen,EUS,train,1.1,9
erreko,EUS,train,10.3,6
garela,EUS,train,74.91,6
abisuak,EUS,train,2.07,7
bideoak,EUS,train,6.34,7
ezpataz,EUS,train,10.17,7
jotzen,EUS,train,255.68,6
errauts,EUS,train,11.09,7
zeukanat,EUS,train,2.55,8
kanonikoa,EUS,train,1.1,9
elkor,EUS,train,3.3,5
azaldurik,EUS,train,1.32,9
karrikaren,EUS,train,4.4,10
adixkidea,EUS,train,1.58,9
atxikita,EUS,train,4.05,8
senean,EUS,train,1.36,6
errorea,EUS,train,1.01,7
pilatu,EUS,train,17.47,6
gordina,EUS,train,14.75,7
itzarri,EUS,train,4.49,7
ezarpen,EUS,train,1.28,7
tiraldia,EUS,train,1.1,8
epaituko,EUS,train,13.95,8
parek,EUS,train,1.01,5
mikatza,EUS,train,2.77,7
leitzen,EUS,train,4.84,7
uzteraino,EUS,train,1.54,9
bikoizketa,EUS,train,2.07,10
plaka,EUS,train,7.26,5
akordioa,EUS,train,99.39,8
moreak,EUS,train,1.5,6
parada,EUS,train,46.7,6
hauskorrak,EUS,train,1.85,10
fabula,EUS,train,1.23,6
jolasean,EUS,train,23.81,8
hizlariek,EUS,train,2.11,9
burukoak,EUS,train,1.76,8
ezein,EUS,train,42.34,5
azkar,EUS,train,116.38,5
publikoak,EUS,train,47.84,9
lehorte,EUS,train,2.68,7
ordurarte,EUS,train,1.8,9
mendiaz,EUS,train,1.01,7
entzunik,EUS,train,9.77,8
jujatua,EUS,train,1.06,7
jota,EUS,train,107.31,4
nebek,EUS,train,1.41,5
diala,EUS,train,1.54,5
hildakoa,EUS,train,13.07,8
lumarik,EUS,train,1.1,7
gogorregia,EUS,train,4.27,10
sarea,EUS,train,25.57,5
neukala,EUS,train,9.77,7
urde,EUS,train,4.71,4
gutienetik,EUS,train,2.95,10
klinikan,EUS,train,2.68,8
fisiologia,EUS,train,1.98,10
bikoteak,EUS,train,25.13,8
etengo,EUS,train,4.4,6
burmuina,EUS,train,4.49,8
deitutako,EUS,train,13.64,9
goxoena,EUS,train,1.8,7
ondoren,EUS,train,891.48,7
beraien,EUS,train,57.22,7
axurantza,EUS,train,1.36,9
fidatzea,EUS,train,1.01,8
zirenez,EUS,train,16.55,7
hilobira,EUS,train,4.62,8
sekulako,EUS,train,81.25,8
zoroan,EUS,train,2.24,6
arrastian,EUS,train,0.97,9
trajea,EUS,train,3.65,6
lineala,EUS,train,2.33,7
honetakoak,EUS,train,2.91,10
punteria,EUS,train,1.32,8
kontxo,EUS,train,2.2,6
hurbila,EUS,train,17.47,7
aurrena,EUS,train,49.52,7
gaztetu,EUS,train,1.8,7
urdailak,EUS,train,1.06,8
kexatu,EUS,train,15.8,6
parekatuta,EUS,train,2.82,10
moldatuko,EUS,train,9.38,9
zapuztua,EUS,train,1.67,8
pistan,EUS,train,11.53,6
zeruak,EUS,train,10.78,6
ihintz,EUS,train,1.45,6
ozpindu,EUS,train,1.28,7
esanahiari,EUS,train,1.5,10
egiozu,EUS,train,6.47,6
muntatua,EUS,train,11.53,8
eriaren,EUS,train,1.63,7
teklak,EUS,train,1.23,6
neurriek,EUS,train,4.36,8
hormatik,EUS,train,3.17,8
zentralak,EUS,train,12.68,9
uluak,EUS,train,1.45,5
goxatzeko,EUS,train,2.24,9
zehazteke,EUS,train,2.42,9
ikasketa,EUS,train,23.77,8
errekari,EUS,train,1.01,8
mehe,EUS,train,20.38,4
bestekoak,EUS,train,4.23,9
disidente,EUS,train,2.16,9
zituelako,EUS,train,27.51,9
espezie,EUS,train,20.25,7
eskuez,EUS,train,8.89,6
ohora,EUS,train,1.67,5
deitzeak,EUS,train,0.97,8
baliatuak,EUS,train,1.14,9
mezara,EUS,train,1.89,6
prozesuaz,EUS,train,3.04,9
orenen,EUS,train,4.4,6
zutenerako,EUS,train,1.98,10
izenetik,EUS,train,2.02,8
afalduko,EUS,train,2.95,8
estatuko,EUS,train,39.83,8
zortzik,EUS,train,1.19,7
lakoa,EUS,train,1.06,5
dagon,EUS,train,5.9,5
alfa,EUS,train,2.95,4
kontuari,EUS,train,2.42,8
hira,EUS,train,1.58,4
aipamenik,EUS,train,5.59,9
aurpegiz,EUS,train,4.8,8
irten,EUS,train,214.27,5
klasetan,EUS,train,0.97,8
irauliko,EUS,train,1.19,8
behiak,EUS,train,10.39,6
ninia,EUS,train,1.85,5
etxera,EUS,train,245.39,6
erdara,EUS,train,7.79,6
bikain,EUS,train,48.86,6
astunagoa,EUS,train,2.29,9
kalez,EUS,train,3.96,5
baliote,EUS,train,8.23,7
arteari,EUS,train,5.02,7
arren,EUS,train,588.0,5
aliatuen,EUS,train,3.83,8
inporta,EUS,train,20.11,7
dabilenean,EUS,train,3.13,10
leinukoek,EUS,train,1.14,9
danik,EUS,train,6.34,5
zotz,EUS,train,5.37,4
jakako,EUS,train,2.02,6
jauregitik,EUS,train,5.19,10
formazioa,EUS,train,2.42,9
ilunbe,EUS,train,1.06,6
merkatuen,EUS,train,6.03,9
abegi,EUS,train,4.58,5
errespeta,EUS,train,5.06,9
geniela,EUS,train,1.1,7
komunismoa,EUS,train,3.08,10
egoskor,EUS,train,3.83,7
kilikatu,EUS,train,1.36,8
karreran,EUS,train,1.8,8
azukre,EUS,train,10.74,6
goren,EUS,train,16.86,5
eritasuna,EUS,train,6.07,9
zabalduko,EUS,train,37.99,9
betti,EUS,train,1.85,5
igoeraz,EUS,train,1.1,7
familiaz,EUS,train,3.79,8
katilua,EUS,train,3.83,7
hutsez,EUS,train,22.58,6
limosna,EUS,train,12.94,7
ajea,EUS,train,2.77,4
gutunazal,EUS,train,4.01,9
atxiki,EUS,train,54.84,6
ezagunean,EUS,train,2.42,9
eolikoaren,EUS,train,1.5,10
sorbalda,EUS,train,18.44,8
salaketan,EUS,train,1.76,9
bilau,EUS,train,1.58,5
hegaletik,EUS,train,4.4,9
zigunean,EUS,train,2.02,8
etxeratu,EUS,train,11.36,8
batekiko,EUS,train,3.79,8
generoan,EUS,train,1.98,8
gauzatua,EUS,train,1.54,8
titularren,EUS,train,1.32,10
ohea,EUS,train,17.65,4
estaian,EUS,train,2.11,7
horretako,EUS,train,90.23,9
tronpa,EUS,train,1.45,6
zabu,EUS,train,1.36,4
kiroldegi,EUS,train,2.07,9
presoa,EUS,train,15.58,6
bertsulari,EUS,train,18.53,10
kondairak,EUS,train,3.52,9
odolak,EUS,train,10.08,6
baloratzen,EUS,train,5.77,10
liken,EUS,train,1.06,5
bertsio,EUS,train,24.82,7
hoteleko,EUS,train,18.09,8
bart,EUS,train,31.38,4
aintzarako,EUS,train,2.29,10
doktoreari,EUS,train,3.21,10
ezkondua,EUS,train,10.52,8
omore,EUS,train,11.22,5
urari,EUS,train,4.71,5
habiak,EUS,train,3.65,6
espartinak,EUS,train,0.97,10
finitu,EUS,train,2.29,6
sekreturik,EUS,train,4.14,10
intereseko,EUS,train,1.19,10
negoziatu,EUS,train,17.39,9
jakineko,EUS,train,1.98,8
prozesioan,EUS,train,1.72,10
indizearen,EUS,train,1.63,10
atleta,EUS,train,11.4,6
erabakien,EUS,train,6.6,9
amanda,EUS,train,1.85,6
luken,EUS,train,1.41,5
tematsu,EUS,train,1.54,7
harturiko,EUS,train,8.14,9
harea,EUS,train,8.54,5
horri,EUS,train,297.1,5
txandaka,EUS,train,9.68,8
udalen,EUS,train,7.13,6
gauzekin,EUS,train,4.89,8
biziena,EUS,train,2.95,7
bertsua,EUS,train,8.98,7
semeetako,EUS,train,1.5,9
sasoin,EUS,train,9.16,6
jokatu,EUS,train,449.31,6
neu,EUS,train,77.95,3
konplizea,EUS,train,1.5,9
sinikoan,EUS,train,0.97,8
erasokorra,EUS,train,2.95,10
betera,EUS,train,3.52,6
aldeetatik,EUS,train,2.91,10
isurtzeko,EUS,train,3.3,9
agorturik,EUS,train,1.85,9
aritzekoa,EUS,train,1.19,9
okerturik,EUS,train,2.6,9
hautsiz,EUS,train,6.56,7
bozetara,EUS,train,4.8,8
hilko,EUS,train,54.14,5
triki,EUS,train,4.62,5
emaitzan,EUS,train,1.85,8
jokoetara,EUS,train,0.97,9
zaiguna,EUS,train,7.31,7
dagokigu,EUS,train,3.83,8
mementuz,EUS,train,1.89,8
zementuzko,EUS,train,1.45,10
praketako,EUS,train,1.14,9
bozen,EUS,train,31.6,5
doluan,EUS,train,1.98,6
sutu,EUS,train,6.43,4
delitua,EUS,train,16.77,7
jakituria,EUS,train,10.48,9
judutar,EUS,train,1.89,7
aukeran,EUS,train,27.91,7
oharraren,EUS,train,3.08,9
eltxoen,EUS,train,1.23,7
kutxen,EUS,train,3.43,6
adaxka,EUS,train,1.01,6
lobulu,EUS,train,2.2,6
estreinako,EUS,train,12.76,10
bisitatu,EUS,train,22.71,8
